Time (s),Thrust (N),Oxidizer Tank Pressure (kPa),Combustion Chamber Pressure (kPa),Injector Pressure Drop (kPa),Oxidizer Mass (kg),Fuel Mass (kg),Oxidizer Mass Flow Rate (kg/s),Fuel Mass Flow Rate (kg/s),Exhaust Mass Flow Rate (kg/s),Oxidizer to Fuel Ratio,Grain ID (cm),Regression Rate (mm/s)
8.156,455.6503,1214.9631,680.1886,0,0.45316355,1.0963442,0.17385872,0.1108538,0.37987055,1.5683605,8.6150599,0.0013566354
8.157,455.04727,1214.0906,679.60363,0,0.45298981,1.0962334,0.17373447,0.11082927,0.37958168,1.5675866,8.6153312,0.0013562925
8.158,454.44515,1213.2189,679.01955,0,0.4528162,1.0961226,0.17361033,0.11080474,0.37929323,1.5668132,8.6156024,0.0013559497
8.159,453.84394,1212.3479,678.43635,0,0.45264272,1.0960118,0.1734863,0.11078023,0.37900519,1.5660403,8.6158735,0.0013556071
8.16,453.24363,1211.4776,677.85402,0,0.45246935,1.095901,0.17336238,0.11075573,0.37871756,1.5652679,8.6161446,0.0013552646
8.161,452.64423,1210.6081,677.27257,0,0.45229612,1.0957903,0.17323857,0.11073123,0.37843034,1.564496,8.6164156,0.0013549222
8.162,452.04572,1209.7394,676.692,0,0.452123,1.0956796,0.17311487,0.11070675,0.37814354,1.5637246,8.6166865,0.00135458
8.163,451.44811,1208.8713,676.11229,0,0.45195001,1.0955689,0.17299127,0.11068227,0.37785715,1.5629537,8.6169573,0.0013542379
8.164,450.8514,1208.004,675.53346,0,0.45177714,1.0954582,0.17286778,0.1106578,0.37757116,1.5621834,8.6172281,0.001353896
8.165,450.25558,1207.1375,674.95549,0,0.4516044,1.0953476,0.1727444,0.11063335,0.37728559,1.5614135,8.6174988,0.0013535542
8.166,449.66066,1206.2716,674.37839,0,0.45143178,1.095237,0.17262113,0.1106089,0.37700042,1.5606441,8.6177694,0.0013532126
8.167,449.06662,1205.4066,673.80216,0,0.45125928,1.0951264,0.17249796,0.11058446,0.37671566,1.5598753,8.61804,0.0013528711
8.168,448.47348,1204.5422,673.22678,0,0.4510869,1.0950159,0.1723749,0.11056003,0.3764313,1.5591069,8.6183105,0.0013525298
8.169,447.88122,1203.6786,672.65227,0,0.45091465,1.0949053,0.17225195,0.11053561,0.37614735,1.558339,8.618581,0.0013521886
8.17,447.28984,1202.8157,672.07862,0,0.45074252,1.0947948,0.17212911,0.11051119,0.37586381,1.5575717,8.6188513,0.0013518475
8.171,446.69935,1201.9536,671.50583,0,0.45057052,1.0946843,0.17200637,0.11048679,0.37558067,1.5568048,8.6191216,0.0013515066
8.172,446.10974,1201.0922,670.93389,0,0.45039863,1.0945739,0.17188374,0.1104624,0.37529793,1.5560385,8.6193919,0.0013511658
8.173,445.52101,1200.2315,670.3628,0,0.45022687,1.0944634,0.17176122,0.11043801,0.37501559,1.5552726,8.619662,0.0013508252
8.174,444.93315,1199.3715,669.79256,0,0.45005523,1.094353,0.1716388,0.11041364,0.37473365,1.5545073,8.6199321,0.0013504847
8.175,444.34617,1198.5123,669.22318,0,0.44988372,1.0942426,0.17151649,0.11038927,0.37445211,1.5537424,8.6202022,0.0013501444
8.176,443.76007,1197.6538,668.65464,0,0.44971232,1.0941323,0.17139429,0.11036491,0.37417098,1.5529781,8.6204721,0.0013498042
8.177,443.17483,1196.7961,668.08695,0,0.44954105,1.0940219,0.17127219,0.11034056,0.37389024,1.5522142,8.620742,0.0013494641
8.178,442.59047,1195.9391,667.52011,0,0.4493699,1.0939116,0.17115021,0.11031622,0.3736099,1.5514509,8.6210118,0.0013491242
8.179,442.00697,1195.0828,666.9541,0,0.44919887,1.0938013,0.17102832,0.11029189,0.37332995,1.5506881,8.6212816,0.0013487845
8.18,441.42434,1194.2272,666.38894,0,0.44902796,1.093691,0.17090655,0.11026757,0.3730504,1.5499257,8.6215513,0.0013484448
8.181,440.84257,1193.3724,665.82462,0,0.44885718,1.0935808,0.17078488,0.11024326,0.37277125,1.5491639,8.6218209,0.0013481054
8.182,440.26167,1192.5182,665.26114,0,0.44868652,1.0934706,0.17066331,0.11021896,0.37249249,1.5484025,8.6220905,0.001347766
8.183,439.68162,1191.6649,664.69849,0,0.44851597,1.0933604,0.17054185,0.11019466,0.37221412,1.5476416,8.6223599,0.0013474268
8.184,439.10244,1190.8122,664.13667,0,0.44834555,1.0932502,0.1704205,0.11017038,0.37193614,1.5468813,8.6226294,0.0013470878
8.185,438.52411,1189.9603,663.57569,0,0.44817525,1.0931401,0.17029925,0.1101461,0.37165856,1.5461214,8.6228987,0.0013467489
8.186,437.94664,1189.1091,663.01553,0,0.44800508,1.0930299,0.17017811,0.11012184,0.37138137,1.5453621,8.623168,0.0013464101
8.187,437.37002,1188.2586,662.45621,0,0.44783502,1.0929198,0.17005708,0.11009758,0.37110457,1.5446032,8.6234372,0.0013460715
8.188,436.79425,1187.4088,661.89771,0,0.44766508,1.0928098,0.16993615,0.11007333,0.37082816,1.5438448,8.6237064,0.001345733
8.189,436.21933,1186.5598,661.34004,0,0.44749527,1.0926997,0.16981532,0.11004909,0.37055213,1.543087,8.6239754,0.0013453947
8.19,435.64526,1185.7115,660.78319,0,0.44732557,1.0925897,0.1696946,0.11002486,0.37027649,1.5423296,8.6242444,0.0013450565
8.191,435.07204,1184.8639,660.22716,0,0.447156,1.0924797,0.16957399,0.11000064,0.37000125,1.5415727,8.6245134,0.0013447185
8.192,434.49966,1184.017,659.67195,0,0.44698655,1.0923697,0.16945348,0.10997643,0.36972638,1.5408163,8.6247823,0.0013443806
8.193,433.92812,1183.1709,659.11756,0,0.44681721,1.0922598,0.16933307,0.10995223,0.3694519,1.5400604,8.6250511,0.0013440428
8.194,433.35743,1182.3254,658.56399,0,0.446648,1.0921498,0.16921278,0.10992803,0.36917781,1.539305,8.6253198,0.0013437052
8.195,432.78757,1181.4807,658.01123,0,0.44647891,1.0920399,0.16909258,0.10990385,0.3689041,1.5385501,8.6255885,0.0013433677
8.196,432.21855,1180.6367,657.45929,0,0.44630993,1.0919301,0.16897249,0.10987967,0.36863077,1.5377957,8.6258571,0.0013430304
8.197,431.65037,1179.7934,656.90815,0,0.44614108,1.0918202,0.16885251,0.10985551,0.36835783,1.5370418,8.6261256,0.0013426932
8.198,431.08302,1178.9509,656.35783,0,0.44597235,1.0917104,0.16873263,0.10983135,0.36808526,1.5362884,8.6263941,0.0013423561
8.199,430.5165,1178.109,655.80831,0,0.44580374,1.0916006,0.16861285,0.1098072,0.36781308,1.5355355,8.6266625,0.0013420192
8.2,429.95081,1177.2679,655.2596,0,0.44563524,1.0914908,0.16849318,0.10978306,0.36754128,1.534783,8.6269308,0.0013416824
8.201,429.38596,1176.4275,654.71169,0,0.44546687,1.091381,0.16837361,0.10975893,0.36726985,1.5340311,8.6271991,0.0013413458
8.202,428.82192,1175.5878,654.16459,0,0.44529862,1.0912713,0.16825415,0.10973481,0.36699881,1.5332796,8.6274673,0.0013410093
8.203,428.25872,1174.7488,653.61829,0,0.44513048,1.0911616,0.16813479,0.1097107,0.36672814,1.5325287,8.6277354,0.001340673
8.204,427.69633,1173.9106,653.07279,0,0.44496247,1.0910519,0.16801553,0.10968659,0.36645785,1.5317782,8.6280035,0.0013403368
8.205,427.13477,1173.073,652.52808,0,0.44479457,1.0909422,0.16789638,0.1096625,0.36618793,1.5310282,8.6282715,0.0013400007
8.206,426.57403,1172.2362,651.98417,0,0.44462679,1.0908326,0.16777733,0.10963842,0.36591839,1.5302787,8.6285395,0.0013396648
8.207,426.01411,1171.4,651.44106,0,0.44445913,1.090723,0.16765839,0.10961434,0.36564922,1.5295297,8.6288073,0.001339329
8.208,425.455,1170.5646,650.89874,0,0.44429159,1.0906134,0.16753955,0.10959027,0.36538042,1.5287812,8.6290751,0.0013389934
8.209,424.89671,1169.7299,650.35721,0,0.44412417,1.0905038,0.16742081,0.10956621,0.365112,1.5280332,8.6293428,0.0013386579
8.21,424.33923,1168.8959,649.81647,0,0.44395687,1.0903943,0.16730218,0.10954217,0.36484395,1.5272857,8.6296105,0.0013383226
8.211,423.78256,1168.0626,649.27651,0,0.44378969,1.0902848,0.16718365,0.10951813,0.36457628,1.5265386,8.6298781,0.0013379874
8.212,423.2267,1167.2301,648.73735,0,0.44362262,1.0901753,0.16706522,0.10949409,0.36430897,1.5257921,8.6301456,0.0013376523
8.213,422.67165,1166.3982,648.19897,0,0.44345567,1.0900658,0.1669469,0.10947007,0.36404203,1.525046,8.6304131,0.0013373174
8.214,422.11741,1165.567,647.66137,0,0.44328885,1.0899563,0.16682868,0.10944606,0.36377546,1.5243004,8.6306805,0.0013369826
8.215,421.56397,1164.7366,647.12455,0,0.44312214,1.0898469,0.16671056,0.10942206,0.36350926,1.5235553,8.6309478,0.0013366479
8.216,421.01134,1163.9068,646.58851,0,0.44295554,1.0897375,0.16659254,0.10939806,0.36324343,1.5228107,8.6312151,0.0013363134
8.217,420.4595,1163.0778,646.05325,0,0.44278907,1.0896282,0.16647463,0.10937408,0.36297796,1.5220666,8.6314823,0.0013359791
8.218,419.90847,1162.2495,645.51877,0,0.44262271,1.0895188,0.16635682,0.1093501,0.36271286,1.521323,8.6317494,0.0013356449
8.219,419.35823,1161.4218,644.98506,0,0.44245647,1.0894095,0.16623911,0.10932613,0.36244812,1.5205799,8.6320165,0.0013353108
8.22,418.80879,1160.5949,644.45212,0,0.44229035,1.0893002,0.16612151,0.10930217,0.36218375,1.5198372,8.6322835,0.0013349769
8.221,418.26014,1159.7687,643.91996,0,0.44212435,1.0891909,0.16600401,0.10927822,0.36191974,1.519095,8.6325504,0.0013346431
8.222,417.71229,1158.9432,643.38857,0,0.44195846,1.0890816,0.1658866,0.10925428,0.3616561,1.5183533,8.6328173,0.0013343094
8.223,417.16523,1158.1183,642.85794,0,0.44179269,1.0889724,0.16576931,0.10923035,0.36139281,1.5176121,8.6330841,0.0013339759
8.224,416.61896,1157.2942,642.32808,0,0.44162704,1.0888632,0.16565211,0.10920643,0.36112989,1.5168714,8.6333508,0.0013336425
8.225,416.07348,1156.4708,641.79899,0,0.4414615,1.088754,0.16553502,0.10918251,0.36086733,1.5161312,8.6336174,0.0013333093
8.226,415.52878,1155.6481,641.27066,0,0.44129609,1.0886449,0.16541802,0.10915861,0.36060513,1.5153914,8.633884,0.0013329762
8.227,414.98487,1154.8261,640.74309,0,0.44113078,1.0885357,0.16530113,0.10913471,0.36034329,1.5146522,8.6341506,0.0013326433
8.228,414.44174,1154.0048,640.21629,0,0.4409656,1.0884266,0.16518434,0.10911083,0.3600818,1.5139134,8.634417,0.0013323105
8.229,413.8994,1153.1842,639.69024,0,0.44080053,1.0883175,0.16506766,0.10908695,0.35982068,1.5131751,8.6346834,0.0013319778
8.23,413.35783,1152.3642,639.16495,0,0.44063558,1.0882085,0.16495107,0.10906308,0.35955991,1.5124373,8.6349498,0.0013316453
8.231,412.81704,1151.545,638.64041,0,0.44047075,1.0880994,0.16483459,0.10903922,0.3592995,1.5116999,8.635216,0.0013313129
8.232,412.27703,1150.7265,638.11663,0,0.44030603,1.0879904,0.1647182,0.10901537,0.35903944,1.5109631,8.6354822,0.0013309806
8.233,411.7378,1149.9087,637.59361,0,0.44014143,1.0878814,0.16460192,0.10899153,0.35877974,1.5102267,8.6357483,0.0013306485
8.234,411.19933,1149.0915,637.07133,0,0.43997694,1.0877725,0.16448574,0.1089677,0.35852039,1.5094908,8.6360144,0.0013303166
8.235,410.66164,1148.2751,636.5498,0,0.43981257,1.0876635,0.16436966,0.10894387,0.3582614,1.5087554,8.6362804,0.0013299847
8.236,410.12472,1147.4594,636.02902,0,0.43964832,1.0875546,0.16425368,0.10892006,0.35800275,1.5080205,8.6365463,0.0013296531
8.237,409.58857,1146.6443,635.50899,0,0.43948418,1.0874457,0.1641378,0.10889625,0.35774446,1.507286,8.6368122,0.0013293215
8.238,409.05319,1145.83,634.9897,0,0.43932016,1.0873368,0.16402203,0.10887246,0.35748652,1.5065521,8.637078,0.0013289901
8.239,408.51857,1145.0163,634.47116,0,0.43915625,1.087228,0.16390635,0.10884867,0.35722894,1.5058186,8.6373437,0.0013286588
8.24,407.98472,1144.2033,633.95336,0,0.43899246,1.0871191,0.16379077,0.10882489,0.3569717,1.5050856,8.6376094,0.0013283277
8.241,407.45163,1143.391,633.4363,0,0.43882879,1.0870103,0.1636753,0.10880112,0.35671481,1.5043531,8.637875,0.0013279967
8.242,406.9193,1142.5795,632.91997,0,0.43866523,1.0869016,0.16355992,0.10877736,0.35645827,1.503621,8.6381405,0.0013276659
8.243,406.38773,1141.7686,632.40439,0,0.43850178,1.0867928,0.16344465,0.10875361,0.35620207,1.5028894,8.638406,0.0013273352
8.244,405.85692,1140.9584,631.88954,0,0.43833845,1.0866841,0.16332947,0.10872986,0.35594623,1.5021583,8.6386714,0.0013270046
8.245,405.32686,1140.1488,631.37542,0,0.43817524,1.0865754,0.1632144,0.10870613,0.35569073,1.5014277,8.6389367,0.0013266742
8.246,404.79756,1139.34,630.86204,0,0.43801214,1.0864667,0.16309942,0.1086824,0.35543557,1.5006976,8.639202,0.0013263439
8.247,404.26907,1138.5319,630.34939,0,0.43784915,1.086358,0.16298455,0.10865869,0.35518116,1.4999679,8.6394672,0.0013260138
8.248,403.74267,1137.7244,629.83741,0,0.43768628,1.0862494,0.16286977,0.10863498,0.35493575,1.4992387,8.6397323,0.0013256838
8.249,403.21695,1136.9176,629.32612,0,0.43752353,1.0861408,0.1627551,0.10861128,0.35469063,1.49851,8.6399974,0.0013253539
8.25,402.69193,1136.1116,628.8155,0,0.43736089,1.0860322,0.16264052,0.10858759,0.35444581,1.4977818,8.6402624,0.0013250242
8.251,402.1676,1135.3062,628.30555,0,0.43719836,1.0859236,0.16252604,0.10856391,0.3542013,1.497054,8.6405274,0.0013246946
8.252,401.64397,1134.5015,627.79628,0,0.43703595,1.0858151,0.16241167,0.10854024,0.35395708,1.4963268,8.6407922,0.0013243651
8.253,401.12102,1133.6974,627.28768,0,0.43687365,1.0857066,0.16229739,0.10851658,0.35371316,1.4955999,8.641057,0.0013240358
8.254,400.59876,1132.8941,626.77975,0,0.43671147,1.0855981,0.16218321,0.10849293,0.35346954,1.4948736,8.6413218,0.0013237067
8.255,400.07718,1132.0914,626.27249,0,0.4365494,1.0854896,0.16206913,0.10846928,0.35322621,1.4941478,8.6415865,0.0013233776
8.256,399.5563,1131.2895,625.76589,0,0.43638745,1.0853812,0.16195515,0.10844565,0.35298319,1.4934224,8.6418511,0.0013230487
8.257,399.03609,1130.4882,625.25997,0,0.4362256,1.0852728,0.16184127,0.10842202,0.35274046,1.4926975,8.6421156,0.00132272
8.258,398.51657,1129.6876,624.75471,0,0.43606388,1.0851644,0.16172749,0.1083984,0.35249802,1.491973,8.6423801,0.0013223914
8.259,397.99773,1128.8876,624.25012,0,0.43590226,1.085056,0.16161381,0.10837479,0.35225588,1.4912491,8.6426445,0.0013220629
8.26,397.47957,1128.0884,623.74619,0,0.43574076,1.0849476,0.16150022,0.10835119,0.35201404,1.4905256,8.6429088,0.0013217346
8.261,396.9621,1127.2898,623.24293,0,0.43557938,1.0848393,0.16138674,0.1083276,0.35177248,1.4898026,8.6431731,0.0013214064
8.262,396.4453,1126.4919,622.74032,0,0.4354181,1.084731,0.16127335,0.10830402,0.35153123,1.48908,8.6434373,0.0013210783
8.263,395.92917,1125.6947,622.23838,0,0.43525694,1.0846227,0.16116006,0.10828044,0.35129026,1.4883579,8.6437015,0.0013207504
8.264,395.41373,1124.8982,621.73709,0,0.4350959,1.0845145,0.16104687,0.10825688,0.35104959,1.4876363,8.6439656,0.0013204226
8.265,394.89895,1124.1023,621.23646,0,0.43493496,1.0844062,0.16093378,0.10823332,0.35080921,1.4869152,8.6442296,0.001320095
8.266,394.38485,1123.3071,620.73649,0,0.43477414,1.084298,0.16082078,0.10820978,0.35056913,1.4861945,8.6444935,0.0013197675
8.267,393.87142,1122.5126,620.23718,0,0.43461343,1.0841898,0.16070789,0.10818624,0.35032933,1.4854744,8.6447574,0.0013194401
8.268,393.35867,1121.7188,619.73852,0,0.43445284,1.0840817,0.16059509,0.10816271,0.35008983,1.4847546,8.6450213,0.0013191129
8.269,392.84658,1120.9256,619.24051,0,0.43429236,1.0839735,0.16048239,0.10813919,0.34985061,1.4840354,8.645285,0.0013187858
8.27,392.33516,1120.1332,618.74315,0,0.43413199,1.0838654,0.16036978,0.10811568,0.34961168,1.4833166,8.6455487,0.0013184588
8.271,391.82441,1119.3413,618.24644,0,0.43397173,1.0837573,0.16025728,0.10809218,0.34937305,1.4825983,8.6458123,0.001318132
8.272,391.31432,1118.5502,617.75039,0,0.43381158,1.0836493,0.16014487,0.10806869,0.3491347,1.4818805,8.6460759,0.0013178054
8.273,390.8049,1117.7598,617.25498,0,0.43365155,1.0835412,0.16003256,0.1080452,0.34889664,1.4811631,8.6463394,0.0013174788
8.274,390.29615,1116.97,616.76022,0,0.43349163,1.0834332,0.15992035,0.10802173,0.34865887,1.4804462,8.6466028,0.0013171524
8.275,389.78805,1116.1809,616.2661,0,0.43333182,1.0833252,0.15980824,0.10799826,0.34842138,1.4797297,8.6468662,0.0013168262
8.276,389.28062,1115.3924,615.77263,0,0.43317213,1.0832172,0.15969622,0.1079748,0.34818418,1.4790138,8.6471295,0.0013165
8.277,388.77385,1114.6046,615.27981,0,0.43301254,1.0831093,0.1595843,0.10795135,0.34794727,1.4782983,8.6473927,0.0013161741
8.278,388.26773,1113.8175,614.78762,0,0.43285307,1.0830013,0.15947247,0.10792791,0.34771064,1.4775832,8.6476559,0.0013158482
8.279,387.76227,1113.0311,614.29608,0,0.43269371,1.0828934,0.15936075,0.10790448,0.3474743,1.4768687,8.647919,0.0013155225
8.28,387.25747,1112.2453,613.80518,0,0.43253446,1.0827855,0.15924912,0.10788106,0.34723825,1.4761546,8.648182,0.0013151969
8.281,386.75333,1111.4602,613.31492,0,0.43237532,1.0826777,0.15913759,0.10785765,0.34700247,1.4754409,8.648445,0.0013148715
8.282,386.24984,1110.6758,612.82529,0,0.4322163,1.0825699,0.15902615,0.10783424,0.34676698,1.4747278,8.6487079,0.0013145462
8.283,385.747,1109.892,612.3363,0,0.43205738,1.082462,0.15891481,0.10781085,0.34653178,1.4740151,8.6489708,0.0013142211
8.284,385.24481,1109.1089,611.84795,0,0.43189858,1.0823543,0.15880357,0.10778746,0.34629685,1.4733028,8.6492335,0.001313896
8.285,384.74328,1108.3265,611.36023,0,0.43173989,1.0822465,0.15869242,0.10776408,0.34606221,1.4725911,8.6494963,0.0013135712
8.286,384.24239,1107.5447,610.87315,0,0.4315813,1.0821388,0.15858137,0.10774071,0.34582785,1.4718797,8.6497589,0.0013132464
8.287,383.74215,1106.7636,610.38669,0,0.43142283,1.082031,0.15847042,0.10771735,0.34559377,1.4711689,8.6500215,0.0013129218
8.288,383.24256,1105.9832,609.90087,0,0.43126447,1.0819233,0.15835956,0.107694,0.34535997,1.4704585,8.650284,0.0013125974
8.289,382.74362,1105.2034,609.41568,0,0.43110622,1.0818157,0.1582488,0.10767066,0.34512646,1.4697486,8.6505465,0.001312273
8.29,382.24532,1104.4243,608.93112,0,0.43094809,1.081708,0.15813813,0.10764732,0.34489322,1.4690392,8.6508089,0.0013119488
8.291,381.74766,1103.6459,608.44718,0,0.43079006,1.0816004,0.15802756,0.107624,0.34466026,1.4683302,8.6510712,0.0013116248
8.292,381.25065,1102.8681,607.96388,0,0.43063214,1.0814928,0.15791709,0.10760068,0.34442758,1.4676216,8.6513334,0.0013113009
8.293,380.75428,1102.0909,607.48119,0,0.43047434,1.0813852,0.15780671,0.10757738,0.34419518,1.4669136,8.6515956,0.0013109771
8.294,380.25855,1101.3145,606.99913,0,0.43031664,1.0812777,0.15769643,0.10755408,0.34396305,1.466206,8.6518578,0.0013106534
8.295,379.76345,1100.5387,606.5177,0,0.43015905,1.0811701,0.15758624,0.10753079,0.3437312,1.4654988,8.6521198,0.0013103299
8.296,379.269,1099.7635,606.03688,0,0.43000158,1.0810626,0.15747615,0.10750751,0.34349963,1.4647921,8.6523818,0.0013100066
8.297,378.77518,1098.989,605.55669,0,0.42984421,1.0809551,0.15736615,0.10748423,0.34326834,1.4640859,8.6526438,0.0013096833
8.298,378.282,1098.2152,605.07712,0,0.42968695,1.0808477,0.15725625,0.10746097,0.34303732,1.4633802,8.6529056,0.0013093602
8.299,377.78945,1097.442,604.59817,0,0.42952981,1.0807402,0.15714645,0.10743772,0.34280658,1.4626749,8.6531674,0.0013090373
8.3,377.29754,1096.6695,604.11983,0,0.42937277,1.0806328,0.15703674,0.10741447,0.34257611,1.46197,8.6534292,0.0013087144
8.301,376.80625,1095.8977,603.64211,0,0.42921584,1.0805254,0.15692712,0.10739124,0.34234592,1.4612656,8.6536909,0.0013083917
8.302,376.3156,1095.1265,603.16501,0,0.42905903,1.0804181,0.1568176,0.10736801,0.342116,1.4605617,8.6539525,0.0013080692
8.303,375.82558,1094.3559,602.68852,0,0.42890232,1.0803107,0.15670818,0.10734479,0.34188635,1.4598583,8.654214,0.0013077468
8.304,375.33619,1093.586,602.21264,0,0.42874572,1.0802034,0.15659885,0.10732158,0.34165698,1.4591553,8.6544755,0.0013074245
8.305,374.84743,1092.8168,601.73738,0,0.42858923,1.0800961,0.15648961,0.10729838,0.34142788,1.4584527,8.6547369,0.0013071024
8.306,374.35929,1092.0482,601.26272,0,0.42843285,1.0799888,0.15638047,0.10727518,0.34119905,1.4577506,8.6549983,0.0013067804
8.307,373.87178,1091.2803,600.78868,0,0.42827658,1.0798816,0.15627142,0.107252,0.34097049,1.457049,8.6552596,0.0013064585
8.308,373.38489,1090.513,600.31525,0,0.42812042,1.0797744,0.15616247,0.10722883,0.3407422,1.4563478,8.6555208,0.0013061368
8.309,372.89863,1089.7464,599.84242,0,0.42796436,1.0796671,0.15605361,0.10720566,0.34051419,1.4556471,8.655782,0.0013058152
8.31,372.41299,1088.9804,599.3702,0,0.42780842,1.07956,0.15594484,0.1071825,0.34028644,1.4549469,8.6560431,0.0013054937
8.311,371.92796,1088.2151,598.89859,0,0.42765258,1.0794528,0.15583617,0.10715935,0.34005897,1.4542471,8.6563041,0.0013051724
8.312,371.44356,1087.4504,598.42758,0,0.42749685,1.0793457,0.1557276,0.10713621,0.33983176,1.4535477,8.6565651,0.0013048512
8.313,370.95978,1086.6864,597.95717,0,0.42734123,1.0792386,0.15561912,0.10711308,0.33960482,1.4528488,8.656826,0.0013045301
8.314,370.47662,1085.923,597.48737,0,0.42718572,1.0791315,0.15551073,0.10708996,0.33937815,1.4521504,8.6570868,0.0013042092
8.315,369.99407,1085.1603,597.01817,0,0.42703032,1.0790244,0.15540243,0.10706685,0.33915175,1.4514524,8.6573476,0.0013038885
8.316,369.51214,1084.3982,596.54957,0,0.42687503,1.0789174,0.15529423,0.10704374,0.33892562,1.4507549,8.6576083,0.0013035678
8.317,369.03083,1083.6368,596.08157,0,0.42671984,1.0788103,0.15518613,0.10702065,0.33869975,1.4500578,8.657869,0.0013032473
8.318,368.55012,1082.876,595.61416,0,0.42656476,1.0787033,0.15507811,0.10699756,0.33847415,1.4493612,8.6581296,0.0013029269
8.319,368.07003,1082.1158,595.14736,0,0.42640979,1.0785964,0.15497019,0.10697448,0.33824882,1.4486651,8.6583901,0.0013026067
8.32,367.59055,1081.3563,594.68115,0,0.42625493,1.0784894,0.15486236,0.10695141,0.33802375,1.4479694,8.6586505,0.0013022866
8.321,367.11169,1080.5975,594.21553,0,0.42610018,1.0783825,0.15475463,0.10692835,0.33779894,1.4472741,8.6589109,0.0013019666
8.322,366.63343,1079.8393,593.75051,0,0.42594553,1.0782756,0.15464699,0.1069053,0.3375744,1.4465793,8.6591713,0.0013016468
8.323,366.15577,1079.0817,593.28608,0,0.42579099,1.0781687,0.15453944,0.10688225,0.33735013,1.445885,8.6594315,0.0013013271
